1985,3,March,1,Actual Outturn,3,Capital Gains Tax,2953
1985,3,March,1,Actual Outturn,5,Stamps,7406
1985,3,March,1,Actual Outturn,6,Income Tax,193264
1985,3,March,1,Actual Outturn,7,Corporation Tax,9292
1985,3,March,1,Actual Outturn,8,Valued Added Tax,166149
1985,3,March,1,Actual Outturn,9,Training and Employment Levy,8232
1985,3,March,1,Actual Outturn,21,Motor Vehicle Duties,13816
1985,4,April,1,Actual Outturn,1,Customs,11428
1985,4,April,1,Actual Outturn,2,Excise Duty,108158
1985,4,April,1,Actual Outturn,3,Capital Gains Tax,2719
1985,4,April,1,Actual Outturn,5,Stamps,7277
1985,4,April,1,Actual Outturn,6,Income Tax,207586
1985,4,April,1,Actual Outturn,7,Corporation Tax,17816
1985,4,April,1,Actual Outturn,8,Valued Added Tax,109548
1985,4,April,1,Actual Outturn,9,Training and Employment Levy,616
1985,4,April,1,Actual Outturn,21,Motor Vehicle Duties,14445
1985,5,May,1,Actual Outturn,1,Customs,10793
1985,5,May,1,Actual Outturn,2,Excise Duty,147984
1985,5,May,1,Actual Outturn,3,Capital Gains Tax,2892
1985,5,May,1,Actual Outturn,5,Stamps,15079
1985,5,May,1,Actual Outturn,6,Income Tax,236114
1985,5,May,1,Actual Outturn,7,Corporation Tax,12663
1985,5,May,1,Actual Outturn,8,Valued Added Tax,181350
1985,5,May,1,Actual Outturn,9,Training and Employment Levy,18328
1985,5,May,1,Actual Outturn,21,Motor Vehicle Duties,14182
1985,6,June,1,Actual Outturn,1,Customs,8429
1985,6,June,1,Actual Outturn,2,Excise Duty,142011
1985,6,June,1,Actual Outturn,3,Capital Gains Tax,6382
1985,6,June,1,Actual Outturn,5,Stamps,9009
1985,6,June,1,Actual Outturn,6,Income Tax,222114
1985,6,June,1,Actual Outturn,7,Corporation Tax,9642
1985,6,June,1,Actual Outturn,8,Valued Added Tax,125789
1985,6,June,1,Actual Outturn,9,Training and Employment Levy,4678
1985,6,June,1,Actual Outturn,21,Motor Vehicle Duties,11000
1985,7,July,1,Actual Outturn,1,Customs,11428
1985,7,July,1,Actual Outturn,2,Excise Duty,139638
1985,7,July,1,Actual Outturn,3,Capital Gains Tax,4016
1985,7,July,1,Actual Outturn,5,Stamps,9912
1985,7,July,1,Actual Outturn,6,Income Tax,251374
1985,7,July,1,Actual Outturn,7,Corporation Tax,52905
1985,7,July,1,Actual Outturn,8,Valued Added Tax,163770
1985,7,July,1,Actual Outturn,9,Training and Employment Levy,8518
1985,7,July,1,Actual Outturn,21,Motor Vehicle Duties,14599
1985,8,August,1,Actual Outturn,1,Customs,7999
1985,8,August,1,Actual Outturn,2,Excise Duty,144584
1985,8,August,1,Actual Outturn,3,Capital Gains Tax,3791
1985,8,August,1,Actual Outturn,5,Stamps,12734
1985,8,August,1,Actual Outturn,6,Income Tax,226465
1985,8,August,1,Actual Outturn,7,Corporation Tax,53461
1985,8,August,1,Actual Outturn,8,Valued Added Tax,99046
1985,8,August,1,Actual Outturn,9,Training and Employment Levy,19997
1985,8,August,1,Actual Outturn,21,Motor Vehicle Duties,11720
1985,9,September,1,Actual Outturn,1,Customs,5793
1985,9,September,1,Actual Outturn,2,Excise Duty,149166
1985,9,September,1,Actual Outturn,3,Capital Gains Tax,3323
1985,9,September,1,Actual Outturn,5,Stamps,41098
1985,9,September,1,Actual Outturn,6,Income Tax,235147
1985,9,September,1,Actual Outturn,7,Corporation Tax,19311
1985,9,September,1,Actual Outturn,8,Valued Added Tax,193240
1985,9,September,1,Actual Outturn,9,Training and Employment Levy,11264
1985,9,September,1,Actual Outturn,21,Motor Vehicle Duties,12783
1985,10,October,1,Actual Outturn,1,Customs,11047
1985,10,October,1,Actual Outturn,2,Excise Duty,145219
1985,10,October,1,Actual Outturn,3,Capital Gains Tax,3539
1985,10,October,1,Actual Outturn,5,Stamps,7764
1985,10,October,1,Actual Outturn,6,Income Tax,206406
1985,10,October,1,Actual Outturn,7,Corporation Tax,28616
1985,10,October,1,Actual Outturn,8,Valued Added Tax,115207
1985,10,October,1,Actual Outturn,9,Training and Employment Levy,11755
1985,10,October,1,Actual Outturn,21,Motor Vehicle Duties,13156
1985,11,November,1,Actual Outturn,1,Customs,11428
1985,11,November,1,Actual Outturn,2,Excise Duty,125917
1985,11,November,1,Actual Outturn,3,Capital Gains Tax,3201
1985,11,November,1,Actual Outturn,5,Stamps,12022
1985,11,November,1,Actual Outturn,6,Income Tax,287052
1985,11,November,1,Actual Outturn,7,Corporation Tax,29783
1985,11,November,1,Actual Outturn,8,Valued Added Tax,195791
1985,11,November,1,Actual Outturn,9,Training and Employment Levy,9479
1985,11,November,1,Actual Outturn,21,Motor Vehicle Duties,11433
1985,12,December  ,1,Actual Outturn,1,Customs,7389
1985,12,December  ,1,Actual Outturn,2,Excise Duty,212663
1985,12,December  ,1,Actual Outturn,3,Capital Gains Tax,2470
1985,12,December  ,1,Actual Outturn,5,Stamps,8423
1985,12,December  ,1,Actual Outturn,6,Income Tax,276404
1985,12,December  ,1,Actual Outturn,7,Corporation Tax,16079
1985,12,December  ,1,Actual Outturn,8,Valued Added Tax,125398
1985,12,December  ,1,Actual Outturn,9,Training and Employment Levy,12195
1985,12,December  ,1,Actual Outturn,21,Motor Vehicle Duties,9850
1986,1,January,1,Actual Outturn,1,Customs,11428
1986,1,January,1,Actual Outturn,2,Excise Duty,111869
1986,1,January,1,Actual Outturn,3,Capital Gains Tax,2310
1986,1,January,1,Actual Outturn,5,Stamps,10039
1986,1,January,1,Actual Outturn,6,Income Tax,276449
1986,1,January,1,Actual Outturn,7,Corporation Tax,16429
1986,1,January,1,Actual Outturn,8,Valued Added Tax,211789
1986,1,January,1,Actual Outturn,9,Training and Employment Levy,10677
1986,1,January,1,Actual Outturn,21,Motor Vehicle Duties,14249
1986,2,February,1,Actual Outturn,1,Customs,8634
1986,2,February,1,Actual Outturn,2,Excise Duty,134334
1986,2,February,1,Actual Outturn,3,Capital Gains Tax,2663
1986,2,February,1,Actual Outturn,5,Stamps,9955
1986,2,February,1,Actual Outturn,6,Income Tax,222099
1986,2,February,1,Actual Outturn,7,Corporation Tax,10230
1986,2,February,1,Actual Outturn,8,Valued Added Tax,105388
1986,2,February,1,Actual Outturn,9,Training and Employment Levy,650
1986,2,February,1,Actual Outturn,21,Motor Vehicle Duties,18049
1986,3,March,1,Actual Outturn,1,Customs,5904
1986,3,March,1,Actual Outturn,2,Excise Duty,127195
1986,3,March,1,Actual Outturn,3,Capital Gains Tax,2989
1986,3,March,1,Actual Outturn,5,Stamps,9364
1986,3,March,1,Actual Outturn,6,Income Tax,213619
1986,3,March,1,Actual Outturn,7,Corporation Tax,6416
1986,3,March,1,Actual Outturn,8,Valued Added Tax,174688
1986,3,March,1,Actual Outturn,9,Training and Employment Levy,19524
1986,3,March,1,Actual Outturn,21,Motor Vehicle Duties,14223
1986,4,April,1,Actual Outturn,1,Customs,9650
1986,4,April,1,Actual Outturn,2,Excise Duty,132704
1986,4,April,1,Actual Outturn,3,Capital Gains Tax,3729
1986,4,April,1,Actual Outturn,5,Stamps,8616
1986,4,April,1,Actual Outturn,6,Income Tax,250133
1986,4,April,1,Actual Outturn,7,Corporation Tax,21758
1986,4,April,1,Actual Outturn,8,Valued Added Tax,135428
1986,4,April,1,Actual Outturn,9,Training and Employment Levy,752
1986,4,April,1,Actual Outturn,21,Motor Vehicle Duties,15221
1986,5,May,1,Actual Outturn,1,Customs,11428
1986,5,May,1,Actual Outturn,2,Excise Duty,135592
1986,5,May,1,Actual Outturn,3,Capital Gains Tax,4425
